id,# Pages / Video Length:,Abstract:,Author:,NSGL Document #:,Program Report #:,Project #:,Publication Type:,Publication Year :,Sea Grant Program/Affiliate:,Title:,Notes:,URL:,Source Citation:,Editor :,DOI #:,Publisher:,Grant/Contract #:
/Users/thalassa/github/nsgl/itemRecords-or-csv/5976488_3030_2816044.csv,7,"Researchers monitored starvation resistance and growth in larvae from 20 female black rockfish ""Sebastes melanops"", ranging in age from 5 to 17 years. Larvae from the oldest females had growth rates more than three times as fast and survived starvation more than twice as long as larvae from the youngest females. Female age was a far better predictor of larval performance than female size. The apparent underlying mechanism is a greater provisioning of larvae with energy-rich triacylglycerol (TAG) lipids as female age increases. The volume of the oil globule (composed primarily of TAG) present in larvae at parturition increases with maternal age and is correlated with subsequent growth and survival. Age truncation commonly induced by fisheries may, therefore, have severe consequences for long-term sustainability of fish populations.","Berkeley, Steven A.;Chapman, Colin;Sogard, Susan M.",ORESU-R-04-010,ORESU-R-04-010,R/RCF-01;R/RCF-01-PD,reprints (peer-reviewed),2004,Oregon Sea Grant,"Maternal age as a determinant of larval growth and survival in a marine fish, ""Sebastes melanops.""",NA,NA,"""Ecology,"" 85(5):1258-​1264, 2004.",NA,NA,NA,NA
/Users/thalassa/github/nsgl/itemRecords-or-csv/5976537_3031_2816045.csv,3,"The enumeration of fecal indicators is the cornerstone of testing for fecal pollution in recreational, potable, and shellfish water. There is currently no single bacterial indicator used in all water systems. Here microbiologists report a quantitative ""Taq"" nuclease assay for general fecal pollution using a ""Bacteroidetes"" 16S rDNA marker. The assay is compared to the Colilert-18 system for accuracy, range, and limits of quantification in serial dilutions of primary sewage influent.","Dick, Linda K.;Field, Katharine G.",ORESU-R-04-011,ORESU-R-04-011,R/ECO-04,reprints (peer-reviewed),2004,Oregon Sea Grant,"Rapid estimation of numbers of fecal ""Bacteroidetes"" by use of a quantitative PCR assay for 16S rRNA genes",NA,NA,"""Applied and Environmental Microbiology,"" 70(9):5695- 5697, September 2004.",NA,NA,NA,NA
/Users/thalassa/github/nsgl/itemRecords-or-csv/5976571_3032_2816046.csv,15,"The Stock Synthesis program has been widely used in the Pacific U.S. for assessing groundfish stocks. A major strength is its ability to accommodate multiple input data sources having different degrees of uncertainty. For example, the program can simultaneously analyze data on catch biomass, age composition, stock abundance, and fishing effort, which are likely to be subject to different levels and types of error. Also, the Stock Synthesis results are probably sensitive to biological traits of the fish (e.g., longevity and growth), characteristics of the fishery (e.g., exploitation rate and selection pattern), and the levels of observation error in the input data series. Determining the impact of these factors on the accuracy of Stock Synthesis estimates should help users understand the model's performance and identify which input data are most in need of improvement. In this study, the authors used Monte Carlo simulation to determine the impacts of input data measurement errors and stock characteristics on the bias and precision of Stock Synthesis estimates.","Yin, Yanshui;Sampson, David B.",ORESU-R-04-012,ORESU-R-04-012,R/OPF-50,reprints (peer-reviewed),2004,Oregon Sea Grant,Bias and precision of estimates from an age-structured stock assessment program in relation to stock and data characteristics,NA,NA,"""North American Journal of Fisheries Management,"" 24:865-879, 2004.",NA,NA,NA,NA
/Users/thalassa/github/nsgl/itemRecords-or-csv/5977937_3033_2816047.csv,1,NA,"Barrie, Rosemary J.",ORESU-X-88-006,ORESU-X-88-006,R/FSD-11;R/FSD-13,theses/disserta​tions,1988,Oregon Sea Grant,Characterizatio​n of an immunoreactive region of the major capsid protein for infectious pancreatic necrosis virus,NA,NA,NA,NA,NA,NA,NA
/Users/thalassa/github/nsgl/itemRecords-or-csv/5977969_967_2813981.csv,1,NA,"Zhi, Chunxing",ORESU-X-94-001,ORESU-X-94-001,R/AQ-65; R/BT-02; R/BT-08,theses/disserta​tions,1994,Oregon Sea Grant,"Cultivation of ""Laminaria saccharina"" gametophyte cell cultures and ""Acrosiphonia coalita"" tissue cultures in a bubble-column photobioreactor",NA,NA,NA,NA,NA,OSU Sea Grant,NOAA SEA GRANT
/Users/thalassa/github/nsgl/itemRecords-or-csv/5977992_968_2813982.csv,1,NA,"Qi, Hanshi",ORESU-X-94-002,ORESU-X-94-002,R/AQ-65; R/BT-02; R/BT-08,theses/disserta​tions,1994,Oregon Sea Grant,"Cultivation of ""Laminaria saccharina gametophyte cell cultures in a stirred-tank photobioreactor",NA,NA,NA,NA,NA,Oregon State University Sea Grant,NOAA Sea Grant
/Users/thalassa/github/nsgl/itemRecords-or-csv/5978026_969_2813983.csv,1,NA,"Ormonde, Patricia A.",ORESU-X-95-002,ORESU-X-95-002,R/BT-16,theses/disserta​tions,1995,Oregon Sea Grant,"Characterizatio​n of the matrix proteins of the fish rhabdovirus, infectious hematopoietic necrosis virus",NA,NA,NA,NA,NA,OSU Sea Grant,NOAA SEA GRANT
/Users/thalassa/github/nsgl/itemRecords-or-csv/5978056_970_2813984.csv,1,NA,"Trobridge, Grant D.",ORESU-X-96-002,ORESU-X-96-002,R/FSD-15; R/FSD-16; R/FSD-23,theses/disserta​tions,1996,Oregon Sea Grant,"Molecular characterizatio​n of the Mx genes of rainbow trout (""Oncorhynchus mykiss"")",NA,NA,NA,NA,NA,OSU Sea Grant,NOAA SEA GRANT
/Users/thalassa/github/nsgl/itemRecords-or-csv/5978079_971_2813985.csv,1,NA,"Mourich, Dan V.",ORESU-X-96-003,ORESU-X-96-003,R/FSD-23,theses/disserta​tions,1996,Oregon Sea Grant,"Analysis of immune modulators in rainbow trout (""Oncorhynchus mykiss"")",NA,NA,NA,NA,NA,OSU Sea Grant,NOAA Sea Grant
/Users/thalassa/github/nsgl/itemRecords-or-csv/5978098_972_2813986.csv,1,NA,"Chiou, Pinwen Peter",ORESU-X-96-004,ORESU-X-96-004,R/BT-16,theses/disserta​tions,1996,Oregon Sea Grant,A molecular study of viral proteins in the pathogenesis of infectious hematopoietic necrosis virus,NA,NA,NA,NA,NA,OSU Sea Grant,NOAA SEA GRANT
/Users/thalassa/github/nsgl/itemRecords-or-csv/5978128_973_2813987.csv,1,NA,"Ramanan, Sundar",ORESU-X-96-005,ORESU-X-96-005,R/BT-08,theses/disserta​tions,1996,Oregon Sea Grant,"Biomass productivity enhancement of ""Laminaria saccharina"" cultures in a stirred-tank bioreactor by batch and fed-batch nutrient delivery",NA,NA,NA,NA,NA,OSU Sea Grant,NOAA SEA GRANT
/Users/thalassa/github/nsgl/itemRecords-or-csv/5978158_974_2813988.csv,1,NA,"Maliakal, Sanjiv P.",ORESU-X-98-001,ORESU-X-98-001,R/BT-08,theses/disserta​tions,1998,Oregon Sea Grant,"The production of halogenated monoterpenes in cultures of the red marine alga ""Ochtodes secundiramea.""",NA,NA,NA,NA,NA,OSU Sea Grant,NOAA SEA GRANT
/Users/thalassa/github/nsgl/itemRecords-or-csv/5978188_975_2813989.csv,1,NA,"Mullikin, Ronald K.",ORESU-X-98-002,ORESU-X-98-002,R/BT-08,theses/disserta​tions,1998,Oregon Sea Grant,"Cultivation of suspension cultures of ""Laminaria saccharina"" (Phaeophyceae) gametophytes in tubular, planar, and stirred tank photobioreactor​s",NA,NA,NA,NA,NA,OSU Sea Grant,NOAA SEA GRANT
/Users/thalassa/github/nsgl/itemRecords-or-csv/5978207_976_2813990.csv,1,NA,"Johnson, Marc Christopher",ORESU-X-99-001,ORESU-X-99-001,R/FSD-28; R/BT-28-NSI,theses/disserta​tions,1999,Oregon Sea Grant,"Molecular characterizatio​n and genetic recombination of snakehead rhabdovirus (SHRV) (Phylogenetic, ""Novirhabdoviru​s"")",NA,NA,NA,NA,NA,OSU Sea Grant,NOAA SEA GRANT
/Users/thalassa/github/nsgl/itemRecords-or-csv/5978239_2070_2815084.csv,1,NA,"Tucker, Mary",ORESU-X-99-002,ORESU-X-99-002,R/BT-08,theses/disserta​tions,1999,Oregon Sea Grant,"Enzyme activity in cultures of the marine macroalgae ""Laminaria saccharina"" and ""Ochtodes secundiramea.""",NA,NA,NA,NA,NA,OSU Sea Grant,NOAA SEA GRANT
/Users/thalassa/github/nsgl/itemRecords-or-csv/5978269_977_2813991.csv,1,NA,"Hayes, Dawn Christine Jordan",ORESU-X-00-004,ORESU-X-00-004,R/FSD-28; R/BT-28-NSI,theses/disserta​tions,2000,Oregon Sea Grant,"Rainbow trout (""Oncorhynchus mykiss"") interleukin-1 beta plasmid DNA generates inflammation ""in vivo"" and demonstrates adjuvant potential for vaccine against infectious hematopoietic necrosis virus",NA,NA,NA,NA,NA,OSU Sea Grant,NOAA Sea Grant
/Users/thalassa/github/nsgl/itemRecords-or-csv/5979534_3944_2816958.csv,10,"Scientists examined the genetic structure in grass rockfish ""Sebastes rastrelliger"" populations as a means of inferring patterns of their larval dispersal along the California- Oregon coast. They used polymorphic microsatellite loci to assess presumably neutral variation within the grass rockfish genome, allowing for multiple independent tests for the presence of population structure. The goal was to examine the pattern of population subdivision, infer the appropriate model of larval dispersal, and consider implications for fisheries management.","Buonaccorsi, V. P.;Westerman, M.;Stannard, J.;Kimbrell, C.;Lynn, E.;Vetter, R. D.",CASG-R-04-022,NA,R/F-175,reprints (peer-reviewed),2004,California Sea Grant,"Molecular genetic structure suggests limited larval dispersal in grass rockfish, ""Sebastes rastrelliger.""",NA,NA,"""Marine Biology,"" 145:779-788, 2004.",NA,NA,NA,NA
/Users/thalassa/github/nsgl/itemRecords-or-csv/5980009_3943_2816957.csv,64,"This book will help fishermen decide whether to direct- market their catch, and tell them how to avoid potential pitfalls of direct marketing. Chapters address strategies for distributing seafood, finding domestic and international customers, packaging and shipping seafood products, the basics of business planning, and other important topics. Based on an earlier edition, the ""Alaska Fisherman's Direct Marketing Manual"", this book has updated information and a much wider geographic focus that includes Washington, Oregon, and California.",NA,AKU-H-03-004,MAB-53;WSG-AS-03-03,A/152-18,"handbooks, manuals, guides",2003,Alaska Sea Grant,Fishermen's direct marketing manual,NA,NA,NA,"Johnson, Terry",NA,NA,NA
/Users/thalassa/github/nsgl/itemRecords-or-csv/5980883_3942_2816956.csv,1,NA,"Fry, Brian;Carman, Kevin;Fleeger, John;Galvan, Kari;Coleman, David;Demopoulos, Amanda;Currin, Carolyn;Levin, Lisa;Neira, Carlos",LSU-R-04-015,NA,NA,reprints (not peer-reviewed),2004,Louisiana Sea Grant,Isotope sourcery and the importance of detritus in fueling food webs,NA,NA,"""Symposium 1: In the Footsteps of Lewis and Clark: Rediscovering Earth from Land to Sea--A Biogeoscience Perspective,"" annual meeting of the Ecological Society of America, Portland, Oregon, August 2, 2004.",NA,NA,NA,NA
/Users/thalassa/github/nsgl/itemRecords-or-csv/5985965_1074_2814088.csv,10,"Viral hemorrhagic septicemia virus (VHSV) was isolated from populations of Pacific sardine ""Sardinops sagax"" from the coastal waters of Vancouver Island, British Columbia, Canada, and central and southern California, USA. The virus was also isolated from Pacific mackerel ""Scomber japonicus"" in southern California, from eulachon or smelt ""Thaleichthys pacificus"", and surf smelt ""Hypomesus pretiosus pretiosus"" from Oregon, USA. Mortality and skin lesions typical of viral hemorrhagic septicemia in other marine fish species were observed among sardine in Canada and in a few surf smelt from Oregon, but the remaining isolates of VHSV were obtained from healthy appearing fish. The prevalence of VHSV among groups of apparently healthy sardine, mackerel and smelt ranged from 4 to 8% in California and Oregon. A greater prevalence of infection (58%) occurred in groups of sardine sampled in Canada that sustained a naturally occurring epidemic during 1998-99. A captive group of surf smelt in Oregon exhibited an 81% prevalence of infection with clinical signs in only a few fish. The new isolates were confirmed at North American VHSV and were closely related based on comparisons of the partial nucleotide sequence of the glycoprotein (G) gene. The isolates obtained from other marine fish species and salmonids in British Columbia, Canada, Alaska and Washington, USA. These new virus isolations extend both the known hosts (sardine, mackerel and 2 species of smelt) and geographic range (Oregon and California, USA) of VHSV.","Hedrick, R. P.;Batts, W. N.;Yun, S.;Traxler, G. S.;Kaufman, J.;Winton, J. R.",CASG-R-03-041,NA,R/R-88PD,reprints (peer-reviewed),2003,California Sea Grant,Host and geographic range extensions of the North American strain of viral hemorrhagic septicemia virus,NA,NA,"""Diseases of Aquatic Organisms,"" 55:211-220, August 4, 2003.",NA,NA,NA,NA
